time,latitude,longitude,depth,mag,magType,Magnitude,gap,dmin,rms,net
2021-02-13T14:51:41.261Z,37.6932,141.7615,45.1,5.4,mb,5.88184,46,3.063,1.13,us
2021-02-13T14:51:05.324Z,37.6301,141.5051,52.05,4.9,mb,5.57274,185,2.85,0.83,us
2021-02-13T14:36:42.429Z,37.5887,141.8453,51.31,4.7,mb,5.46506,137,3.09,1.12,us
2021-02-13T14:07:49.797Z,37.7265,141.7751,43.98,7.1,mww,7.1,11,3.085,0.94,us
2021-02-13T11:22:27.935Z,33.42,141.1003,48.19,4.4,mb,5.32064,84,1.119,0.86,us
2021-02-13T01:25:17.977Z,30.2551,131.0477,39.01,4.3,mb,5.27706,173,1.35,0.66,us
2021-02-12T04:52:25.972Z,30.0411,131.1297,37.21,4.9,mb,5.57274,134,1.575,0.83,us
2021-02-12T02:15:11.274Z,32.685,138.2823,325.88,4.2,mb,5.23576,113,1.334,0.58,us
2021-02-11T16:45:25.617Z,31.3264,138.1265,410.87,4.1,mb,5.19674,88,2.273,0.77,us
2021-02-11T03:39:52.546Z,42.7583,143.1313,118.96,4.3,mb,5.27706,124,0.743,0.52,us
2021-02-10T15:24:09.187Z,31.3114,140.0506,115.39,4.5,mb,5.3665,103,1.809,0.84,us
2021-02-09T12:58:59.682Z,30.0271,131.0762,36.5,4.4,mb,5.32064,135,1.571,0.57,us
2021-02-09T07:07:57.310Z,31.3061,140.7048,64.51,5.3,mww,5.3,28,1.955,0.75,us
2021-02-09T04:48:20.571Z,41.3257,143.544,35,4.8,mb,5.51776,136,0.747,0.59,us
2021-02-09T03:41:51.896Z,30.125,130.9762,35,4.4,mb,5.32064,133,1.451,0.9,us
2021-02-09T03:39:28.724Z,30.052,131.0214,35,5,mb,5.63,91,1.532,0.53,us
2021-02-08T14:39:56.506Z,42.2335,144.9664,35,4.1,mb,5.19674,185,1.363,0.7,us
2021-02-08T14:23:59.729Z,42.3125,145.0164,27.95,5,mww,5,80,1.413,0.87,us
2021-02-06T05:10:28.410Z,35.7378,140.1051,63.84,4.3,mwr,4.3,123,1.737,0.7,us
2021-02-04T05:10:11.854Z,30.0869,138.865,422.97,4.2,mb,5.23576,90,3.122,0.67,us
2021-02-04T03:40:12.820Z,36.6998,140.9122,57.81,4.2,mb,5.23576,135,2.18,0.93,us
2021-02-03T06:47:03.579Z,38.6524,141.934,50.08,4.1,mb,5.19674,140,2.237,0.81,us
2021-02-01T08:34:45.955Z,37.3523,141.8861,34.92,4.6,mb,5.41464,115,1.762,0.81,us
2021-01-29T07:19:03.235Z,34.3172,135.8615,383.08,4.1,mb,5.19674,65,1.408,0.79,us
2021-01-28T19:24:26.918Z,40.0825,141.6975,69.17,4.6,mb,5.41464,132,0.855,0.94,us
2021-01-28T18:24:08.703Z,36.8924,141.5903,39.39,4.3,mb,5.27706,156,2.739,0.99,us
2021-01-27T14:27:38.973Z,42.7883,146.291,42.38,4.6,mb,5.41464,48,2.446,0.62,us
2021-01-27T09:25:58.081Z,37.2237,141.1041,69.5,4.5,mb,5.3665,155,2.418,0.49,us
2021-01-27T05:06:53.279Z,42.7117,141.9609,115.63,5.2,mww,5.2,34,1.127,0.95,us
2021-01-26T14:28:41.282Z,34.2981,142.1337,10,4.3,mb,5.27706,136,2.265,0.83,us
2021-01-25T23:25:21.091Z,36.4439,140.6498,69.24,4.6,mb,5.41464,132,1.969,0.47,us
2021-01-25T14:09:07.775Z,40.2859,142.1924,57.99,4.3,mb,5.27706,135,0.995,0.6,us
2021-01-24T18:24:03.732Z,42.0854,144.9208,10,4.9,mww,4.9,135,1.315,0.87,us
2021-01-23T20:52:52.151Z,30.0573,131.0625,42.2,4.3,mb,5.27706,176,1.539,0.59,us
2021-01-23T13:12:10.280Z,37.1622,141.5358,44.15,4.7,mb,5.46506,128,2.739,0.53,us
2021-01-23T11:56:00.239Z,30.0949,138.8221,419.23,4.4,mb,5.32064,134,3.127,0.58,us
2021-01-23T11:19:03.219Z,38.8916,142.3303,53.6,4.4,mb,5.32064,177,2.131,0.36,us
2021-01-23T09:20:29.624Z,33.3911,141.0188,35,4.3,mb,5.27706,85,1.046,0.5,us
2021-01-23T05:39:18.366Z,42.322,142.6196,108.19,5,mb,5.63,73,0.503,0.56,us
2021-01-22T16:03:58.957Z,37.34,141.4716,36.16,4.6,mb,5.41464,154,1.511,0.98,us
2021-01-21T22:04:24.006Z,35.6157,140.1848,63.91,4.4,mb,5.32064,101,1.848,0.73,us
2021-01-21T03:04:04.243Z,30.2979,140.1535,105.77,4.5,mb,5.3665,108,2.823,0.71,us
2021-01-19T23:11:37.020Z,30.56,141.97,10,4.4,mb,5.32064,145,3.139,0.66,us
2021-01-18T20:47:32.720Z,39.0024,141.9751,59.32,4.4,mb,5.32064,116,1.917,0.8,us
2021-01-18T20:14:51.977Z,30.5608,141.7793,8.21,4.4,mb,5.32064,122,3.064,1,us
2021-01-18T17:12:14.951Z,36.6565,141.8259,35.67,4.6,mb,5.41464,130,2.912,0.85,us
2021-01-18T00:29:29.972Z,32.5733,138.2714,325.99,4.2,mb,5.23576,123,2.955,0.43,us
2021-01-17T01:11:55.998Z,36.7159,142.2335,31.81,4.4,mb,5.32064,135,3.241,0.76,us
2021-01-16T09:43:14.629Z,37.5695,139.6771,136.69,4.3,mb,5.27706,115,1.559,0.72,us
2021-01-16T08:08:36.282Z,39.5738,142.8803,52.62,4.6,mb,5.41464,151,1.846,0.39,us
2021-01-15T20:10:12.132Z,42.1878,144.2355,22.64,4.3,mb,5.27706,101,0.82,0.83,us
2021-01-15T13:38:19.475Z,33.867,137.213,359.74,5.2,mww,5.2,55,1.139,0.55,us
2021-01-15T08:40:06.403Z,42.4632,143.2444,62.59,4.8,mb,5.51776,133,0.452,0.65,us
2021-01-14T19:34:56.515Z,38.9732,144.4559,10,4.2,mb,5.23576,209,3.177,0.81,us
2021-01-14T11:17:04.279Z,33.1696,138.4598,283.7,4.1,mb,5.19674,59,1.111,0.86,us
2021-01-14T06:27:56.635Z,35.5941,141.7713,10,4.4,mb,5.32064,168,2.955,0.56,us
2021-01-12T08:42:47.715Z,43.6204,140.0388,219.16,4.1,mb,5.19674,50,1.913,0.48,us
2021-01-12T03:56:03.027Z,33.309,138.2825,300.43,4.2,mb,5.23576,52,1.272,0.55,us
2021-01-12T02:39:43.421Z,43.7004,139.9863,214,5.9,mww,5.9,22,1.929,0.72,us
2021-01-10T06:38:19.291Z,37.767,141.6933,43.85,4.5,mb,5.3665,137,3.04,0.71,us
2021-01-09T05:36:33.842Z,37.8559,142.6165,34.87,4.6,mb,5.41464,134,3.167,0.54,us
2021-01-08T19:49:35.314Z,37.6083,144.9439,10,4.3,mb,5.27706,119,4.378,0.71,us
2021-01-08T15:04:44.285Z,41.5746,141.3005,94.92,4.4,mb,5.32064,115,0.804,1.16,us
2021-01-08T07:42:16.191Z,30.8369,141.8286,10,4.1,mb,5.19674,144,2.844,0.95,us
2021-01-08T06:04:15.262Z,34.3996,136.3146,365.25,3.9,mb,5.12554,69,1.115,0.53,us
2021-01-06T19:13:29.760Z,39.8411,143.3322,26.75,4.9,mb,5.57274,135,1.975,0.75,us
2021-01-06T03:23:07.839Z,32.6042,141.6235,10,4.8,mb,5.51776,72,1.631,0.78,us
2021-01-05T21:02:41.764Z,33.0845,140.15,92.21,4.1,mb,5.19674,137,0.309,0.69,us
2021-01-05T02:16:14.914Z,32.4746,141.7225,10,4.5,mb,5.3665,102,4.784,1.16,us
2021-01-03T14:14:54.692Z,43.6306,138.7964,250.43,4.1,mb,5.19674,37,2.788,0.47,us
2021-01-02T13:36:03.744Z,38.7475,142.3096,53.82,4,mb,5.16,142,2.253,0.89,us
2021-01-02T00:45:00.272Z,33.4333,141.4589,10,4.6,mb,5.41464,118,1.414,1.04,us
2021-01-01T01:50:51.107Z,30.611,142.0702,10,4.4,mb,5.32064,128,3.149,0.7,us
